activity	subject	variable	mean
walking_downstairs	26	fBodyGyroscopeMeanZ	-0.22138882542
walking_downstairs	26	fBodyGyroscopeStdX	-0.3981998635
walking_downstairs	26	fBodyGyroscopeStdY	-0.4975063388
walking_downstairs	26	fBodyGyroscopeStdZ	-0.434482187
walking_downstairs	26	fBodyGyroscopeMeanFrequencyX	-0.10932502666
walking_downstairs	26	fBodyGyroscopeMeanFrequencyY	0.042572962348
walking_downstairs	26	fBodyGyroscopeMeanFrequencyZ	-0.01372893002
walking_downstairs	26	fBodyAccelerationMagnitudeMean	0.075101684668
walking_downstairs	26	fBodyAccelerationMagnitudeStd	0.005749436614
walking_downstairs	26	fBodyAccelerationMagnitudeMeanFrequency	-0.152993475556
walking_downstairs	26	fBodyBodyAccelerationJerkMagnitudeMean	-0.15317202912
walking_downstairs	26	fBodyBodyAccelerationJerkMagnitudeStd	-0.067941075972
walking_downstairs	26	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	-0.084571896612
walking_downstairs	26	fBodyBodyGyroscopeMagnitudeMean	-0.3345099466
walking_downstairs	26	fBodyBodyGyroscopeMagnitudeStd	-0.39299065312
walking_downstairs	26	fBodyBodyGyroscopeMagnitudeMeanFrequency	0.00599108142158
walking_downstairs	26	fBodyBodyGyroscopeJerkMagnitudeMean	-0.4722007526
walking_downstairs	26	fBodyBodyGyroscopeJerkMagnitudeStd	-0.4894973794
walking_downstairs	26	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	-0.00434100877638
walking_downstairs	26	tBodyAccelerationMeanPLUSGravity	0.076784770398
walking_downstairs	26	tBodyAccelerationJerkMeanPLUSGravityMean	-0.0461740932
walking_downstairs	26	tBodyGyroscopeMeanPLUSGravityMean	0.0329273354
walking_downstairs	26	tBodyGyroscopeJerkMeanPLUSGravityMean	0.0299250040002
walking_downstairs	26	XPLUSGravityMean	-0.8435735374
walking_downstairs	26	YPLUSGravityMean	0.1388694382
walking_downstairs	26	ZPLUSGravityMean	-0.0868762146
walking_downstairs	27	tBodyAccelerationMeanX	0.2975441875
walking_downstairs	27	tBodyAccelerationMeanY	-0.0135564467159091
walking_downstairs	27	tBodyAccelerationMeanZ	-0.112837694688636
walking_downstairs	27	tBodyAccelerationStdX	0.167407531090909
walking_downstairs	27	tBodyAccelerationStdY	-0.0979710029522727
walking_downstairs	27	tBodyAccelerationStdZ	-0.240040783340909
walking_downstairs	27	tGravityAccelerationMeanX	0.931380178636364
walking_downstairs	27	tGravityAccelerationMeanY	-0.166938774772727
walking_downstairs	27	tGravityAccelerationMeanZ	-0.140047614122727
walking_downstairs	27	tGravityAccelerationStdX	-0.946975165
walking_downstairs	27	tGravityAccelerationStdY	-0.934963993181818
walking_downstairs	27	tGravityAccelerationStdZ	-0.920921521590909
walking_downstairs	27	tBodyAccelerationJerkMeanX	0.0936273220295455
walking_downstairs	27	tBodyAccelerationJerkMeanY	0.0159869469363636
walking_downstairs	27	tBodyAccelerationJerkMeanZ	-0.00985034750909091
walking_downstairs	27	tBodyAccelerationJerkStdX	-0.00358338882727273
walking_downstairs	27	tBodyAccelerationJerkStdY	-0.138528104113636
walking_downstairs	27	tBodyAccelerationJerkStdZ	-0.409310918409091
walking_downstairs	27	tBodyGyroscopeMeanX	-0.159826551905227
walking_downstairs	27	tBodyGyroscopeMeanY	-0.0163131590545455
walking_downstairs	27	tBodyGyroscopeMeanZ	0.152695027609091
walking_downstairs	27	tBodyGyroscopeStdX	-0.363722908386364
walking_downstairs	27	tBodyGyroscopeStdY	-0.481813367954545
walking_downstairs	27	tBodyGyroscopeStdZ	-0.257846157386364
walking_downstairs	27	tBodyGyroscopeJerkMeanX	-0.0515814754272727
walking_downstairs	27	tBodyGyroscopeJerkMeanY	-0.0642023574227273
walking_downstairs	27	tBodyGyroscopeJerkMeanZ	-0.0621043700545455
walking_downstairs	27	tBodyGyroscopeJerkStdX	-0.493837613409091
walking_downstairs	27	tBodyGyroscopeJerkStdY	-0.459459295681818
walking_downstairs	27	tBodyGyroscopeJerkStdZ	-0.307268262272727
walking_downstairs	27	tBodyAccelerationMagnitudeMean	0.108071382861364
walking_downstairs	27	tBodyAccelerationMagnitudeStd	0.121176277863636
walking_downstairs	27	tGravityAccelerationMagnitudeMean	0.108071382861364
walking_downstairs	27	tGravityAccelerationMagnitudeStd	0.121176277863636
walking_downstairs	27	tBodyAccelerationJerkMagnitudeMean	-0.115421210625
walking_downstairs	27	tBodyAccelerationJerkMagnitudeStd	-0.0386367422818182
walking_downstairs	27	tBodyGyroscopeMagnitudeMean	-0.164783206536364
walking_downstairs	27	tBodyGyroscopeMagnitudeStd	-0.307952089840909
walking_downstairs	27	tBodyGyroscopeJerkMagnitudeMean	-0.440546586136364
walking_downstairs	27	tBodyGyroscopeJerkMagnitudeStd	-0.465807533547727
walking_downstairs	27	fBodyAccelerationMeanX	0.0829831545090909
walking_downstairs	27	fBodyAccelerationMeanY	-0.0626729573068182
walking_downstairs	27	fBodyAccelerationMeanZ	-0.241600361090909
walking_downstairs	27	fBodyAccelerationStdX	0.194912716568182
walking_downstairs	27	fBodyAccelerationStdY	-0.17564706475
walking_downstairs	27	fBodyAccelerationStdZ	-0.303090701863636
walking_downstairs	27	fBodyAccelerationMeanFrequencyX	-0.390366905
walking_downstairs	27	fBodyAccelerationMeanFrequencyY	0.0530611096231818
walking_downstairs	27	fBodyAccelerationMeanFrequencyZ	0.154663327609091
walking_downstairs	27	fBodyAccelerationJerkMeanX	-0.0437826262613636
walking_downstairs	27	fBodyAccelerationJerkMeanY	-0.170975270611364
walking_downstairs	27	fBodyAccelerationJerkMeanZ	-0.343626396295455
walking_downstairs	27	fBodyAccelerationJerkStdX	-0.0522811342045455
walking_downstairs	27	fBodyAccelerationJerkStdY	-0.163243978431818
walking_downstairs	27	fBodyAccelerationJerkStdZ	-0.474755492045455
walking_downstairs	27	fBodyAccelerationJerkMeanFrequencyX	-0.331351997727273
walking_downstairs	27	fBodyAccelerationJerkMeanFrequencyY	-0.294651710159091
walking_downstairs	27	fBodyAccelerationJerkMeanFrequencyZ	-0.20334131025
walking_downstairs	27	fBodyGyroscopeMeanX	-0.2966286115
walking_downstairs	27	fBodyGyroscopeMeanY	-0.402132810611364
walking_downstairs	27	fBodyGyroscopeMeanZ	-0.144904904113636
walking_downstairs	27	fBodyGyroscopeStdX	-0.390968436431818
walking_downstairs	27	fBodyGyroscopeStdY	-0.543033246590909
walking_downstairs	27	fBodyGyroscopeStdZ	-0.367816046590909
walking_downstairs	27	fBodyGyroscopeMeanFrequencyX	-0.181812746586364
walking_downstairs	27	fBodyGyroscopeMeanFrequencyY	0.2321868966475
walking_downstairs	27	fBodyGyroscopeMeanFrequencyZ	0.0367238492251136
walking_downstairs	27	fBodyAccelerationMagnitudeMean	0.149816459227273
walking_downstairs	27	fBodyAccelerationMagnitudeStd	-0.071212004425
walking_downstairs	27	fBodyAccelerationMagnitudeMeanFrequency	0.0640204520170455
walking_downstairs	27	fBodyBodyAccelerationJerkMagnitudeMean	0.010857564025
walking_downstairs	27	fBodyBodyAccelerationJerkMagnitudeStd	-0.113625944990909
walking_downstairs	27	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.103796321231818
walking_downstairs	27	fBodyBodyGyroscopeMagnitudeMean	-0.359113724772727
walking_downstairs	27	fBodyBodyGyroscopeMagnitudeStd	-0.397984195568182
walking_downstairs	27	fBodyBodyGyroscopeMagnitudeMeanFrequency	0.0988527908931818
walking_downstairs	27	fBodyBodyGyroscopeJerkMagnitudeMean	-0.46777776875
walking_downstairs	27	fBodyBodyGyroscopeJerkMagnitudeStd	-0.502831373477273
walking_downstairs	27	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.084123192215
walking_downstairs	27	tBodyAccelerationMeanPLUSGravity	-0.109720268022727
walking_downstairs	27	tBodyAccelerationJerkMeanPLUSGravityMean	0.000934885772727272
walking_downstairs	27	tBodyGyroscopeMeanPLUSGravityMean	0.322535211136364
walking_downstairs	27	tBodyGyroscopeJerkMeanPLUSGravityMean	-0.165675378727273
walking_downstairs	27	XPLUSGravityMean	-0.776271949318182
walking_downstairs	27	YPLUSGravityMean	0.198441892954545
walking_downstairs	27	ZPLUSGravityMean	0.121082833318182
walking_downstairs	28	tBodyAccelerationMeanX	0.293642076521739
walking_downstairs	28	tBodyAccelerationMeanY	-0.0220230465913043
walking_downstairs	28	tBodyAccelerationMeanZ	-0.10858897408913
walking_downstairs	28	tBodyAccelerationStdX	0.125712887943478
walking_downstairs	28	tBodyAccelerationStdY	0.156496646504348
walking_downstairs	28	tBodyAccelerationStdZ	-0.341031811521739
walking_downstairs	28	tGravityAccelerationMeanX	0.929291680434783
walking_downstairs	28	tGravityAccelerationMeanY	-0.235897105217391
walking_downstairs	28	tGravityAccelerationMeanZ	-0.121477255782609
walking_downstairs	28	tGravityAccelerationStdX	-0.956921542391304
walking_downstairs	28	tGravityAccelerationStdY	-0.948404212173913
walking_downstairs	28	tGravityAccelerationStdZ	-0.91705975
walking_downstairs	28	tBodyAccelerationJerkMeanX	0.0972653457891304
walking_downstairs	28	tBodyAccelerationJerkMeanY	0.0143450903413043
walking_downstairs	28	tBodyAccelerationJerkMeanZ	0.00123950141304348
walking_downstairs	28	tBodyAccelerationJerkStdX	-0.0167652227782609
walking_downstairs	28	tBodyAccelerationJerkStdY	0.0265530133695652
walking_downstairs	28	tBodyAccelerationJerkStdZ	-0.427053261304348
walking_downstairs	28	tBodyGyroscopeMeanX	-0.141096309502174
walking_downstairs	28	tBodyGyroscopeMeanY	0.00710564286763044
walking_downstairs	28	tBodyGyroscopeMeanZ	0.138622425584783
walking_downstairs	28	tBodyGyroscopeStdX	-0.268106330991304
walking_downstairs	28	tBodyGyroscopeStdY	-0.259368686847826
walking_downstairs	28	tBodyGyroscopeStdZ	-0.307025006304348
walking_downstairs	28	tBodyGyroscopeJerkMeanX	-0.0266492977565217
walking_downstairs	28	tBodyGyroscopeJerkMeanY	-0.0570410865136957
walking_downstairs	28	tBodyGyroscopeJerkMeanZ	-0.077617393146087
walking_downstairs	28	tBodyGyroscopeJerkStdX	-0.16394489726087
walking_downstairs	28	tBodyGyroscopeJerkStdY	-0.424567878478261
walking_downstairs	28	tBodyGyroscopeJerkStdZ	-0.336212734130435
walking_downstairs	28	tBodyAccelerationMagnitudeMean	0.104359216580435
walking_downstairs	28	tBodyAccelerationMagnitudeStd	0.135465563932609
walking_downstairs	28	tGravityAccelerationMagnitudeMean	0.104359216580435
walking_downstairs	28	tGravityAccelerationMagnitudeStd	0.135465563932609
walking_downstairs	28	tBodyAccelerationJerkMagnitudeMean	-0.0707560279130435
walking_downstairs	28	tBodyAccelerationJerkMagnitudeStd	-0.0418872609934783
walking_downstairs	28	tBodyGyroscopeMagnitudeMean	-0.068246324026087
walking_downstairs	28	tBodyGyroscopeMagnitudeStd	-0.22448414468913
walking_downstairs	28	tBodyGyroscopeJerkMagnitudeMean	-0.340417305565217
walking_downstairs	28	tBodyGyroscopeJerkMagnitudeStd	-0.407132335434783
walking_downstairs	28	fBodyAccelerationMeanX	0.0890721752173913
walking_downstairs	28	fBodyAccelerationMeanY	0.186441733869565
walking_downstairs	28	fBodyAccelerationMeanZ	-0.308161634195652
walking_downstairs	28	fBodyAccelerationStdX	0.137797082826087
walking_downstairs	28	fBodyAccelerationStdY	0.065301199843913
walking_downstairs	28	fBodyAccelerationStdZ	-0.416940283043478
walking_downstairs	28	fBodyAccelerationMeanFrequencyX	-0.351195267608696
walking_downstairs	28	fBodyAccelerationMeanFrequencyY	0.0116076206369565
walking_downstairs	28	fBodyAccelerationMeanFrequencyZ	0.202030312067391
walking_downstairs	28	fBodyAccelerationJerkMeanX	-0.0268676982326087
walking_downstairs	28	fBodyAccelerationJerkMeanY	-0.0127039720456522
walking_downstairs	28	fBodyAccelerationJerkMeanZ	-0.365287434717391
walking_downstairs	28	fBodyAccelerationJerkStdX	-0.0980112293695652
walking_downstairs	28	fBodyAccelerationJerkStdY	-0.00175391954565217
walking_downstairs	28	fBodyAccelerationJerkStdZ	-0.48848835173913
walking_downstairs	28	fBodyAccelerationJerkMeanFrequencyX	-0.276941823673913
walking_downstairs	28	fBodyAccelerationJerkMeanFrequencyY	-0.393681484543478
walking_downstairs	28	fBodyAccelerationJerkMeanFrequencyZ	-0.073632510748913
walking_downstairs	28	fBodyGyroscopeMeanX	-0.0299969963043478
walking_downstairs	28	fBodyGyroscopeMeanY	-0.217100157608696
walking_downstairs	28	fBodyGyroscopeMeanZ	-0.184392337071739
walking_downstairs	28	fBodyGyroscopeStdX	-0.345453346086957
walking_downstairs	28	fBodyGyroscopeStdY	-0.293108364565217
walking_downstairs	28	fBodyGyroscopeStdZ	-0.416505886304348
walking_downstairs	28	fBodyGyroscopeMeanFrequencyX	-0.0923021807173913
walking_downstairs	28	fBodyGyroscopeMeanFrequencyY	-0.0645307165065217
walking_downstairs	28	fBodyGyroscopeMeanFrequencyZ	-0.012251230826087
walking_downstairs	28	fBodyAccelerationMagnitudeMean	0.188840007695652
walking_downstairs	28	fBodyAccelerationMagnitudeStd	-0.074058597676087
walking_downstairs	28	fBodyAccelerationMagnitudeMeanFrequency	0.0406977206476087
walking_downstairs	28	fBodyBodyAccelerationJerkMagnitudeMean	-0.0128823827326087
walking_downstairs	28	fBodyBodyAccelerationJerkMagnitudeStd	-0.0883598523695652
walking_downstairs	28	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.0545998274521739
walking_downstairs	28	fBodyBodyGyroscopeMagnitudeMean	-0.223354793921739
walking_downstairs	28	fBodyBodyGyroscopeMagnitudeStd	-0.362903836717391
walking_downstairs	28	fBodyBodyGyroscopeMagnitudeMeanFrequency	0.114889052615435
walking_downstairs	28	fBodyBodyGyroscopeJerkMagnitudeMean	-0.396720714347826
walking_downstairs	28	fBodyBodyGyroscopeJerkMagnitudeStd	-0.464722244347826
walking_downstairs	28	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.131260126216957
walking_downstairs	28	tBodyAccelerationMeanPLUSGravity	-0.13313541226087
walking_downstairs	28	tBodyAccelerationJerkMeanPLUSGravityMean	-0.049665982673913
walking_downstairs	28	tBodyGyroscopeMeanPLUSGravityMean	0.272631873347826
walking_downstairs	28	tBodyGyroscopeJerkMeanPLUSGravityMean	-0.168532357223913
walking_downstairs	28	XPLUSGravityMean	-0.750481451521739
walking_downstairs	28	YPLUSGravityMean	0.246322557391304
walking_downstairs	28	ZPLUSGravityMean	0.106981081586957
walking_downstairs	29	tBodyAccelerationMeanX	0.293140441083333
walking_downstairs	29	tBodyAccelerationMeanY	-0.01494121505625
walking_downstairs	29	tBodyAccelerationMeanZ	-0.0981339984895833
walking_downstairs	29	tBodyAccelerationStdX	0.167383602458333
walking_downstairs	29	tBodyAccelerationStdY	-0.12246346700625
walking_downstairs	29	tBodyAccelerationStdZ	-0.223177999879167
walking_downstairs	29	tGravityAccelerationMeanX	0.948486215
walking_downstairs	29	tGravityAccelerationMeanY	-0.0760962952291667
walking_downstairs	29	tGravityAccelerationMeanZ	0.0919650454166667
walking_downstairs	29	tGravityAccelerationStdX	-0.9417361925
walking_downstairs	29	tGravityAccelerationStdY	-0.91390306375
walking_downstairs	29	tGravityAccelerationStdZ	-0.869300904791667
walking_downstairs	29	tBodyAccelerationJerkMeanX	0.0636871965479167
walking_downstairs	29	tBodyAccelerationJerkMeanY	0.000621016968750005
walking_downstairs	29	tBodyAccelerationJerkMeanZ	-0.0140642983104167
walking_downstairs	29	tBodyAccelerationJerkStdX	-0.023952574044375
walking_downstairs	29	tBodyAccelerationJerkStdY	-0.07734083835625
walking_downstairs	29	tBodyAccelerationJerkStdZ	-0.478764185
walking_downstairs	29	tBodyGyroscopeMeanX	-0.0374126070957292
walking_downstairs	29	tBodyGyroscopeMeanY	-0.0851045889895833
walking_downstairs	29	tBodyGyroscopeMeanZ	0.0822244074666667
walking_downstairs	29	tBodyGyroscopeStdX	-0.282077257508333
walking_downstairs	29	tBodyGyroscopeStdY	-0.390460137708333
walking_downstairs	29	tBodyGyroscopeStdZ	-0.311122615416667
walking_downstairs	29	tBodyGyroscopeJerkMeanX	-0.0743986469979167
walking_downstairs	29	tBodyGyroscopeJerkMeanY	-0.0671482305364583
walking_downstairs	29	tBodyGyroscopeJerkMeanZ	-0.0359648430270833
walking_downstairs	29	tBodyGyroscopeJerkStdX	-0.347807556958333
walking_downstairs	29	tBodyGyroscopeJerkStdY	-0.693469035833333
walking_downstairs	29	tBodyGyroscopeJerkStdZ	-0.379769406458333
walking_downstairs	29	tBodyAccelerationMagnitudeMean	0.103705165666667
walking_downstairs	29	tBodyAccelerationMagnitudeStd	0.1344811501875
walking_downstairs	29	tGravityAccelerationMagnitudeMean	0.103705165666667
walking_downstairs	29	tGravityAccelerationMagnitudeStd	0.1344811501875
walking_downstairs	29	tBodyAccelerationJerkMagnitudeMean	-0.138637624454167
walking_downstairs	29	tBodyAccelerationJerkMagnitudeStd	-0.0307693372041667
walking_downstairs	29	tBodyGyroscopeMagnitudeMean	-0.122968108816667
walking_downstairs	29	tBodyGyroscopeMagnitudeStd	-0.26740979843125
walking_downstairs	29	tBodyGyroscopeJerkMagnitudeMean	-0.539174456458333
walking_downstairs	29	tBodyGyroscopeJerkMagnitudeStd	-0.59705704875
walking_downstairs	29	fBodyAccelerationMeanX	0.110663200244167
walking_downstairs	29	fBodyAccelerationMeanY	-0.02122937175
walking_downstairs	29	fBodyAccelerationMeanZ	-0.266692150208333
walking_downstairs	29	fBodyAccelerationStdX	0.187438624270833
walking_downstairs	29	fBodyAccelerationStdY	-0.239349053641667
walking_downstairs	29	fBodyAccelerationStdZ	-0.262073242045833
walking_downstairs	29	fBodyAccelerationMeanFrequencyX	-0.403870434583333
walking_downstairs	29	fBodyAccelerationMeanFrequencyY	0.1828974943125
walking_downstairs	29	fBodyAccelerationMeanFrequencyZ	0.045375675810625
walking_downstairs	29	fBodyAccelerationJerkMeanX	-0.0382458213333333
walking_downstairs	29	fBodyAccelerationJerkMeanY	-0.0977850659541667
walking_downstairs	29	fBodyAccelerationJerkMeanZ	-0.411173451875
walking_downstairs	29	fBodyAccelerationJerkStdX	-0.0986379156229167
walking_downstairs	29	fBodyAccelerationJerkStdY	-0.120381521220833
walking_downstairs	29	fBodyAccelerationJerkStdZ	-0.547320886875
walking_downstairs	29	fBodyAccelerationJerkMeanFrequencyX	-0.270161022958333
walking_downstairs	29	fBodyAccelerationJerkMeanFrequencyY	-0.206525790529167
walking_downstairs	29	fBodyAccelerationJerkMeanFrequencyZ	-0.135910897154167
walking_downstairs	29	fBodyGyroscopeMeanX	-0.18941800145
walking_downstairs	29	fBodyGyroscopeMeanY	-0.463125032083333
walking_downstairs	29	fBodyGyroscopeMeanZ	-0.199225894479167
walking_downstairs	29	fBodyGyroscopeStdX	-0.319123137947917
walking_downstairs	29	fBodyGyroscopeStdY	-0.354872689583333
walking_downstairs	29	fBodyGyroscopeStdZ	-0.416165845833333
walking_downstairs	29	fBodyGyroscopeMeanFrequencyX	-0.172300403285625
walking_downstairs	29	fBodyGyroscopeMeanFrequencyY	-0.376915788125
walking_downstairs	29	fBodyGyroscopeMeanFrequencyZ	-0.0201656502508333
walking_downstairs	29	fBodyAccelerationMagnitudeMean	0.115973968158333
walking_downstairs	29	fBodyAccelerationMagnitudeStd	-0.0330868111229167
walking_downstairs	29	fBodyAccelerationMagnitudeMeanFrequency	0.0204223113808333
walking_downstairs	29	fBodyBodyAccelerationJerkMagnitudeMean	0.000448896304791667
walking_downstairs	29	fBodyBodyAccelerationJerkMagnitudeStd	-0.0797714324854167
walking_downstairs	29	fBodyBodyAccelerationJerkMagnitudeMeanFrequency	0.0327322971791667
walking_downstairs	29	fBodyBodyGyroscopeMagnitudeMean	-0.381459881875
walking_downstairs	29	fBodyBodyGyroscopeMagnitudeStd	-0.323024575098542
walking_downstairs	29	fBodyBodyGyroscopeMagnitudeMeanFrequency	-0.1015920763425
walking_downstairs	29	fBodyBodyGyroscopeJerkMagnitudeMean	-0.596578626041667
walking_downstairs	29	fBodyBodyGyroscopeJerkMagnitudeStd	-0.626675982083333
walking_downstairs	29	fBodyBodyGyroscopeJerkMagnitudeMeanFrequency	0.0844737247270833
walking_downstairs	29	tBodyAccelerationMeanPLUSGravity	-0.0602061182708333
walking_downstairs	29	tBodyAccelerationJerkMeanPLUSGravityMean	0.0681507695833333
walking_downstairs	29	tBodyGyroscopeMeanPLUSGravityMean	0.125170537629792
walking_downstairs	29	tBodyGyroscopeJerkMeanPLUSGravityMean	-0.113882761572917
walking_downstairs	29	XPLUSGravityMean	-0.896443993958333
